user_id,artist_id,time_period,timestamp,position,session_num,artist_top_tracks,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,3G5VUAzCpvaaWEMk9NkHFT,0.544,0.482,2.0,-6.871,1.0,0.0346,0.679,0.0,0.181,0.322,134.98,250895.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,0ofsKCwrfh6wigMU9IHsAF,0.748,0.495,11.0,-8.3,0.0,0.0547,0.166,0.00159,0.16,0.732,94.008,224563.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,7L8cIUKXToCr6PV9hFoX3Q,0.79,0.471,0.0,-7.286,1.0,0.0311,0.214,1.4e-06,0.0632,0.746,117.038,169307.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,7v4C0Bh0UUIr54Y7h86GPW,0.527,0.636,4.0,-7.209,1.0,0.0593,0.414,0.0,0.348,0.781,79.876,204107.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,7yJZlPui7PYh2L9UXmtQWc,0.603,0.822,11.0,-4.95,0.0,0.126,0.276,0.0,0.163,0.793,163.941,198293.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,4OQ1G3dyVx0SPUzBiWCNat,0.634,0.452,11.0,-6.387,0.0,0.0301,0.0642,0.0,0.236,0.383,143.075,178053.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,3PYYiqmhooCNCGiiPTM5zS,0.561,0.461,1.0,-5.001,0.0,0.0512,0.676,0.0,0.323,0.342,82.13,194519.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,48Nh04YgUsE4b5V3y9sIdD,0.609,0.483,0.0,-7.778,1.0,0.0287,0.752,3.96e-06,0.264,0.254,139.908,242320.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,582KhTHEVOONNQLmQ5612r,short,1700473259.3572996,2,1,0HJd4ynGL3mn0p2o6WE9DI,0.718,0.672,1.0,-7.225,0.0,0.0377,0.438,2.4e-06,0.151,0.601,101.061,159074.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,7iUScoHKNJC5hqtA40vMlj,0.68,0.881,0.0,-4.503,1.0,0.0553,0.00499,0.0253,0.574,0.105,174.062,222784.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,3YgtkOxZsTuaZdL8McA1FQ,0.747,0.867,0.0,-7.311,1.0,0.088,0.582,0.00413,0.114,0.684,124.015,220653.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,5QOBT97OmYCZo1W5u7tRrB,0.765,0.468,11.0,-10.343,0.0,0.328,0.818,0.00708,0.109,0.347,127.984,182013.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,5Z8Dj3LtbyCMiwE86rhg2f,0.761,0.781,5.0,-6.778,0.0,0.141,0.0681,0.108,0.0607,0.473,123.023,285375.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,5w9upngVRHNjdZcRC7Xxr2,0.685,0.827,10.0,-7.745,1.0,0.224,0.138,0.00207,0.374,0.586,133.93,250702.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,5nONSliAVb1xEaMfo2U8h6,0.683,0.887,6.0,-4.944,0.0,0.0497,0.0125,0.446,0.318,0.551,132.007,267947.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,74fmYjFwt9CqEFAh8ybeBD,0.81,0.836,1.0,-7.721,0.0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,146571.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,06MTABFQwW5anqpyGMAXDm,0.665,0.727,1.0,-8.073,0.0,0.0391,0.00984,0.394,0.172,0.397,133.922,198806.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,09Rv6ctDE0t9z8zk5FINg8,0.646,0.865,0.0,-8.707,1.0,0.0698,0.000407,0.0228,0.124,0.221,130.0,200572.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4oLeXFyACqeem2VImYeBFe,short,1700473259.3572996,3,1,4W4QNwe6Cm4BKDk46nuofO,0.847,0.724,2.0,-7.668,1.0,0.047,0.00355,0.00339,0.0731,0.326,126.983,319964.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,5u4hhtZ7f4rWkMZEZcTKrH,0.747,0.616,3.0,-9.76,0.0,0.0324,0.176,0.116,0.143,0.908,131.975,192151.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,0HB4odbGJbgR0ffA4rJoxS,0.789,0.56,4.0,-7.617,0.0,0.0614,0.00843,0.714,0.0689,0.666,131.037,256489.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,2q1vB2MCGw5sk8vb6pMJCZ,0.832,0.953,6.0,-7.16,1.0,0.0657,0.0164,0.866,0.155,0.824,123.985,213871.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,19ccYy5PeLwYUcZMzqDzsm,0.72,0.932,5.0,-6.186,0.0,0.0486,0.0109,0.894,0.265,0.612,125.994,206433.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,4MdbPf2h9dvCASJzPvwKQR,0.819,0.647,2.0,-8.674,0.0,0.0582,0.0464,0.74,0.0532,0.737,130.014,340612.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,0gz49NTdMvizrgZfSJAK2P,0.804,0.899,0.0,-8.007,1.0,0.0438,0.000214,0.907,0.0352,0.333,128.012,345000.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,2DIz4TyNAqzCnsiGHy2sW7,0.831,0.598,9.0,-9.49,0.0,0.077,0.0534,0.821,0.443,0.784,124.993,268804.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,4lx2Fql3pV0zwOAa3GoT17,0.805,0.701,1.0,-9.082,1.0,0.0474,0.00266,0.785,0.424,0.413,125.005,180920.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,7ryEs4Zj8I5gJMiR4Zh6XM,0.798,0.831,6.0,-10.579,0.0,0.0656,0.0583,0.865,0.112,0.805,130.009,192000.0,4.0
79ffa09d02af50fbbcb5bb530d95face27190bdfbe59477dd72c70239ed4d2ed,4p5WgeiPSPpqPDs7T6OkWf,short,1700473259.3572996,4,1,42ZGcXnIUCTQiTwzmTU4YC,0.803,0.925,5.0,-9.351,0.0,0.0927,0.047,0.697,0.617,0.674,126.007,213333.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.702,9.0,-5.707,1.0,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,1Iq8oo9XkmmvCQiGOfORiz,0.596,0.658,0.0,-7.346,1.0,0.036,0.0504,0.0,0.127,0.176,100.012,229478.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4.0,-6.571,1.0,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,3CWq0pAKKTWb0K4yiglDc4,0.747,0.391,0.0,-13.767,1.0,0.052,0.529,0.003,0.111,0.195,102.984,277832.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,7.0,-7.582,1.0,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,5KD6AEm19QnMbfWpfoOHMl,0.793,0.512,0.0,-9.319,1.0,0.0338,0.186,3.81e-05,0.0889,0.0662,109.994,146437.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,1R0a2iXumgCiFb7HEZ7gUE,0.615,0.534,9.0,-6.719,0.0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,3hUxzQpSfdDqwM3ZTFQY0K,0.532,0.623,5.0,-9.208,1.0,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,06HL4z0CvFAxyc27GXpf02,short,1700473383.0833838,0,1,71BqAINEnezjQfxE4VuJfq,0.629,0.413,7.0,-13.178,1.0,0.055,0.345,7.62e-05,0.0603,0.306,77.983,180381.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,3uZwqSYBUWxCzeYUgnAPTz,0.0672,0.0113,1.0,-32.916,0.0,0.0592,0.792,0.875,0.112,0.0343,76.427,204917.0,5.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,2v6DUU7tQhgu6Asojgxd0k,0.183,0.0312,9.0,-28.087,0.0,0.0417,0.848,0.829,0.0824,0.05,119.158,203076.0,3.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,2wf8zFyUn48dg0GOQ1lKmy,0.181,0.0139,10.0,-34.217,0.0,0.0457,0.996,0.874,0.114,0.139,85.915,98000.0,3.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,1UIIAv5BBLLYuXbk1DzipG,0.183,0.00578,5.0,-39.154,0.0,0.0472,0.944,0.849,0.103,0.0366,67.932,125592.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,4jQvOSJRYF3YnlbejYgE14,0.159,0.00516,10.0,-34.071,1.0,0.0342,0.974,0.974,0.107,0.249,83.246,118637.0,3.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,4Td5WdzyjnfzBlaFjgR27A,0.152,0.0313,1.0,-33.775,1.0,0.0432,0.844,0.903,0.109,0.131,137.491,169000.0,3.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,6eJtqqTlBLHQpCCdBf63IW,0.0822,0.367,10.0,-17.472,1.0,0.0443,0.295,0.895,0.105,0.0377,77.021,118588.0,3.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,6M4B94cmdtdbTHj0aqHItM,0.0,0.000182,0.0,-25.378,0.0,0.0,0.934,1.0,0.196,0.0,0.0,128000.0,0.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,7uyLL06kbAC4DuTctZCA6B,0.147,0.00604,6.0,-40.227,1.0,0.0442,0.95,0.853,0.114,0.035,70.804,123363.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,7rfR2Pmx3GNKyrjgMNCUEa,short,1700473383.0833838,1,1,2by1cJsVHQArEr3XuM40mA,0.431,0.0763,9.0,-19.418,0.0,0.0407,0.987,0.93,0.0743,0.265,75.111,127060.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,173333.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,1eCTQhsNA31FcwyNcJcf86,0.702,0.616,6.0,-4.903,1.0,0.326,0.686,0.0,0.145,0.507,80.482,156188.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,7BdlyzVvOqmwPH9dYtZfsx,0.719,0.651,7.0,-5.872,1.0,0.0274,0.127,0.0,0.0762,0.289,104.956,219429.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,585DJiJ7LPSNBSUEE4TxNo,0.625,0.565,1.0,-6.272,1.0,0.0389,0.207,1.04e-06,0.131,0.318,126.049,190476.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,1DoECePnMuLtpLQSCZqwtK,0.652,0.483,8.0,-9.964,0.0,0.291,0.658,0.0,0.393,0.372,75.987,134881.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,19bC1ceaYvTf1ByKQps3hZ,0.733,0.755,7.0,-6.062,1.0,0.102,0.707,0.0,0.487,0.906,90.45,151160.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,25yup6WYnPoITrfzhkBLmt,0.805,0.479,6.0,-9.238,0.0,0.363,0.182,3.41e-06,0.346,0.363,80.454,152500.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,7KW1AtQKFToSoF1kmyk2wE,0.419,0.408,9.0,-10.899,0.0,0.25,0.95,0.0,0.35,0.502,62.829,187500.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,7zMZp93GifmqPgA4S55gJr,0.664,0.612,6.0,-6.299,1.0,0.0683,0.628,0.0,0.115,0.621,139.962,195429.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,6bmlMHgSheBauioMgKv2tn,short,1700473383.0833838,2,1,2L2mNkEWo818IE4fKbnP0O,0.788,0.537,9.0,-4.966,0.0,0.107,0.844,0.0,0.117,0.434,85.03,149000.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,3JvKfv6T31zO0ini8iNItO,0.445,0.537,4.0,-8.532,0.0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,1XTY6rA7XQosc0ynkkE9kN,0.48,0.199,6.0,-12.398,1.0,0.0329,0.931,0.0563,0.0978,0.201,165.476,221510.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,4Et6tUEO7biKxZEfJXpNj1,0.79,0.764,4.0,-4.685,0.0,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,4KlL5Bwlm4yHYxr0B2rHci,0.445,0.179,1.0,-12.938,1.0,0.0396,0.952,0.00056,0.107,0.119,72.246,193080.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,1GIsnE71uUtWvGpvnJCTXO,0.685,0.188,10.0,-13.18,1.0,0.035,0.984,0.00315,0.107,0.102,117.914,146896.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,3e4QnOQmNqJaBjpmjGYZK0,0.309,0.145,10.0,-14.89,1.0,0.0338,0.965,0.185,0.084,0.226,70.192,205635.0,5.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,1dWUBCoztAMZcqec1CAE6z,0.326,0.157,4.0,-16.287,0.0,0.0415,0.971,0.138,0.191,0.3,178.711,130667.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,2Q3UgGcvhdaX6k13PDNguP,0.468,0.473,1.0,-8.503,0.0,0.0281,0.278,0.00061,0.117,0.286,79.055,217840.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,1Udy17gjGeZPNdmmcLjl7L,0.363,0.205,5.0,-9.301,1.0,0.0271,0.916,1.6e-06,0.105,0.18,82.932,141240.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,2txHhyCwHjUEpJjWrEyqyX,short,1700473383.0833838,3,1,1rGxG6Y5OgmSwGPRPJv9Q4,0.518,0.126,10.0,-12.102,1.0,0.0431,0.942,0.0,0.105,0.166,75.991,143707.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,33LizV83s7z1gwtmLiKlmv,0.622,0.467,2.0,-9.889,0.0,0.568,0.872,2.15e-06,0.0931,0.716,87.967,89625.0,5.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,6mhMFztI38c0CZr8CEnPrD,0.641,0.373,1.0,-14.13,1.0,0.44,0.761,0.0,0.0993,0.282,100.268,120189.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,50OPOdJbRx9iCJXGultmUf,0.874,0.358,9.0,-13.642,1.0,0.459,0.494,0.00196,0.336,0.437,119.091,160061.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,3UkPmK7Sk0wuLXzVnQihva,0.748,0.694,1.0,-7.616,1.0,0.0861,0.0616,0.000167,0.331,0.197,115.044,134609.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,1O28T70fY6eyL9vygOqCQi,0.543,0.387,11.0,-15.932,0.0,0.472,0.428,0.0,0.126,0.577,79.569,124865.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,4kHhC8x1CakRsiRJhsEDIU,0.844,0.402,11.0,-8.643,0.0,0.109,0.92,0.0,0.102,0.471,91.044,108121.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,5Uf25ZStTPaO356JtYEa8Y,0.479,0.284,0.0,-15.633,0.0,0.398,0.964,8.21e-06,0.108,0.655,175.025,122122.0,5.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,34eD3YuDcGztZE8yc1MGB4,0.5,0.373,1.0,-14.01,1.0,0.35,0.568,0.0,0.225,0.194,179.759,122880.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,7JXm2t1GTmqvQb7fSaLz37,0.678,0.377,10.0,-11.63,0.0,0.426,0.32,0.0,0.175,0.761,89.523,84637.0,4.0
551fcdd6aabfb4f74943abd8ce2f991df039b3d8d170824bd96dffd3bf12a3c5,0inkJpjAKDnQOv2VHBCU0Z,short,1700473383.0833838,4,1,5P81xqBL6MrGVjZKvSIwo0,0.861,0.378,0.0,-19.649,1.0,0.304,0.519,8.46e-05,0.128,0.513,139.943,205714.0,4.0
58f837a105c6522d77e92b579551994b382885c33109e08252aa30cbc46501d8,1RyvyyTE3xzB2ZywiAwp0i,short,1700480520.6831892,0,1,2Hh3ETdQKrmSI3QS0hme7g,0.684,0.671,7.0,-4.392,0.0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,199920.0,4.0
58f837a105c6522d77e92b579551994b382885c33109e08252aa30cbc46501d8,1RyvyyTE3xzB2ZywiAwp0i,short,1700480520.6831892,0,1,0vjeOZ3Ft5jvAi9SBFJm1j,0.526,0.606,5.0,-5.3,0.0,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667.0,4.0
58f837a105c6522d77e92b579551994b382885c33109e08252aa30cbc46501d8,1RyvyyTE3xzB2ZywiAwp0i,short,1700480520.6831892,0,1,1i9lZvlaDdWDPyXEE95aiq,0.458,0.535,5.0,-4.854,0.0,0.0281,0.575,0.0,0.168,0.216,82.826,353755.0,4.0
58f837a105c6522d77e92b579551994b382885c33109e08252aa30cbc46501d8,1RyvyyTE3xzB2ZywiAwp0i,short,1700480520.6831892,0,1,59nOXPmaKlBfGMDeOVGrIK,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,4.0
58f837a105c6522d77e92b579551994b382885c33109e08252aa30cbc46501d8,1RyvyyTE3xzB2ZywiAwp0i,short,1700480520.6831892,0,1,7EiZI6JVHllARrX9PUvAdX,0.722,0.331,8.0,-7.789,1.0,0.0726,0.337,0.282,0.146,0.102,143.961,313547.0,4.0
58f837a105c6522d77e92b579551994b382885c33109e08252aa30cbc46501d8,1RyvyyTE3xzB2ZywiAwp0i,short,1700480520.6831892,0,1,4lH6nENd1y81jp7Yt9lTBX,0.784,0.486,5.0,-6.497,0.0,0.0475,0.0538,0.497,0.101,0.0894,110.964,265996.0,4.0
58f837a105c6522d77e92b579551994b382885c33109e08252aa30cbc46501d8,1RyvyyTE3xzB2ZywiAwp0i,short,1700480520.6831892,0,1,0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2.0,-8.795,1.0,0.431,0.0102,0.0219,0.165,0.281,150.062,204600.0,4.0
58f837a105c6522d77e92b579551994b382885c33109e08252aa30cbc46501d8,1RyvyyTE3xzB2ZywiAwp0i,short,1700480520.6831892,0,1,1qMMYpVatbRITKCfq1gasi,0.883,0.657,8.0,-5.748,1.0,0.305,0.0603,0.0,0.128,0.284,124.992,172933.0,4.0
